Transaction_ID,Date,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Revenue,Customer_Score_Freq,Region_enc,Channel_enc,Product_Variant_enc,Year,Month,Day,DayOfWeek
RB02780,2024-03-12,0.20510684695451212,0.09126864415310963,-0.15716541236138298,1,0.11200026361607428,2,2,0,1,2024,3,12,1
RB00723,2024-01-21,1.1695111979288668,-0.27308569851262304,-0.17551585776183246,1,-0.21639095751711201,0,6,0,3,2024,1,21,6
RB02808,2023-05-24,0.6873090224416895,-0.21812722224460748,0.22472905862131132,0,-0.17934403702715646,0,7,4,4,2023,5,24,2
RB09586,2024-07-08,1.1695111979288668,0.33349303955658555,-0.16445534137415183,1,0.48456030000712647,1,4,1,3,2024,7,8,0
RB01240,2023-06-02,-0.2770953285326653,-0.05630504212211728,0.2854681908840586,3,-0.07643592455505768,2,7,3,2,2023,6,2,4
RB03721,2023-08-23,0.6873090224416895,-0.1560444990529603,-0.07559800849680082,3,-0.11158802900584444,1,6,0,4,2023,8,23,2
RB07283,2023-12-16,1.1695111979288668,0.04954091217183858,-0.25690535248287855,0,0.15643043281037722,2,2,1,3,2023,12,16,5
RB07962,2023-06-01,1.1695111979288668,-0.00032881629358293244,-0.3893834269936411,0,0.09880188982600192,2,6,0,3,2023,6,1,3
RB00344,2023-02-16,0.6873090224416895,-0.11126351839013282,-0.31573800493115345,2,-0.06271484289211118,1,5,4,4,2023,2,16,3
RB02078,2023-05-07,0.20510684695451212,-0.1560444990529603,-0.08225629214576348,2,-0.1420357626007638,0,3,2,1,2023,5,7,6
RB04497,2023-12-18,-0.2770953285326653,-0.010506311898770996,-0.1765770654317489,2,-0.03233244778130107,0,2,1,2,2023,12,18,0
RB00275,2023-05-13,-1.7237018549941974,-0.08276653069560624,0.05610242650565072,4,-0.20737424671003288,2,4,2,0,2023,5,13,5
RB03423,2024-05-11,-0.2770953285326653,0.06684265470065828,-0.09544492783055067,1,0.04215342410326565,2,2,4,2,2024,5,11,5
RB03216,2024-05-12,0.6873090224416895,18.86569478704353,0.20288792717787973,5,20.648408527032213,0,3,1,4,2024,5,12,6
RB05990,2024-08-05,0.20510684695451212,0.03427466876405648,0.07248622892324116,2,0.053456981854169194,2,2,3,1,2024,8,5,0
RB06972,2023-08-21,0.6873090224416895,-0.12754751135843373,-0.17399969159508716,2,-0.08048691056983237,0,7,3,4,2023,8,21,0
RB03047,2023-10-04,0.6873090224416895,-0.0593582908036737,0.3041445767001466,2,-0.006066377169374914,1,2,4,4,2023,10,4,2
RB06564,2024-01-14,1.1695111979288668,-0.05325179344056086,0.0656598143432116,4,0.037645068699726086,1,7,4,3,2024,1,14,6
RB07625,2023-10-28,-1.7237018549941974,-0.09090852717975668,-0.116518062169634,4,-0.2136467411845227,2,2,0,0,2023,10,28,5
RB00952,2024-05-02,-1.7237018549941974,-0.11635226619272684,-0.38549618011163195,40,-0.2332482864173034,0,6,4,0,2024,5,2,3
RB04119,2023-03-01,1.1695111979288668,-0.11940551487428326,-0.22060183737204567,2,-0.038800957708118713,2,6,0,3,2023,3,1,2
RB04050,2024-12-15,0.20510684695451212,0.11264138492400456,-0.04391537782017665,4,0.13395399427678867,0,4,2,1,2024,12,15,6
RB02634-DUP,2023-04-01,1.1695111979288668,0.09330414327414724,-0.349733182856733,2,0.20700241951095147,0,6,2,3,2023,4,1,5
RB05531,2024-12-22,0.6873090224416895,-0.22016272136564508,-0.00476178539159778,2,-0.1815655454868716,0,7,0,4,2024,12,22,6
RB00279,2023-11-11,-1.7237018549941974,-0.06139378992471131,0.010314588533762535,2,-0.19090894871449707,2,4,1,0,2023,11,11,5
RB03852-DUP,2024-11-23,1.1695111979288668,-0.04002104915381638,-0.10290461747646461,3,0.05293427398129504,1,2,0,3,2024,11,23,5
RB05427,2023-09-21,1.1695111979288668,-0.05325179344056086,0.007709102336252025,1,0.037645068699726086,1,6,0,3,2023,9,21,3
RB08432,2023-03-12,1.1695111979288668,-0.029843553548628315,0.23466182117088266,1,0.06469520112096347,0,1,3,3,2023,3,12,6
RB09323,2024-08-27,-1.7237018549941974,0.020026174916793194,-0.31116383862318614,2,-0.12818400396959878,2,2,3,0,2024,8,27,1
RB01831,2024-01-22,0.6873090224416895,0.1014461397582977,0.0899082873731469,3,0.16943279114812176,0,3,4,4,2024,1,22,0
RB09429,2023-02-11,0.20510684695451212,-0.10515702102701997,8.285272477276022,1,-0.08976497531334858,0,2,3,1,2023,2,11,5
RB05463,2024-11-24,0.6873090224416895,0.07600240074532753,0.0923417041929016,3,0.14166393540168243,1,4,2,4,2024,11,24,6
RB08533,2023-09-18,-1.7237018549941974,-0.023737056185515477,-0.20626534819018472,3,-0.1618986617699816,0,1,0,0,2023,9,18,0
RB01864,2023-12-28,0.6873090224416895,0.05564740953495141,0.03445482218400453,4,0.11944885080453095,2,6,0,4,2023,12,28,3
RB01453,2023-09-02,1.1695111979288668,-0.1428137547662158,-0.0044039299769279925,2,-0.0658510901293561,1,2,4,3,2023,9,2,5
RB08177,2024-03-10,0.20510684695451212,-0.03391455179070354,0.24379847425525675,1,-0.016585873110967233,0,5,2,1,2024,3,10,6
RB08020,2023-07-08,-1.7237018549941974,-0.06139378992471131,-0.30771090734501544,2,-0.19090894871449707,2,6,4,0,2023,7,8,5
RB03562,2024-02-11,-1.7237018549941974,-0.11228126795065162,-0.05048810211003426,2,-0.23011203918005851,1,3,3,0,2024,2,11,6
RB05338,2024-05-07,-1.7237018549941974,0.032239169643018865,0.059858618178871816,5,-0.11877526225786404,0,0,1,0,2024,5,7,1
RB03450,2023-12-04,0.6873090224416895,-0.09701502454286953,0.04521655985734979,4,-0.04716428367410515,2,0,4,4,2023,12,4,0
RB06544,2024-06-16,-1.7237018549941974,-0.04612754651692921,-0.001511752022162082,4,-0.17914802157482865,2,3,3,0,2024,6,16,6
RB07282,2024-09-24,1.1695111979288668,-0.21405622400253224,-0.15421076249361967,2,-0.1481775801070351,0,7,4,3,2024,9,24,1
RB08143,2023-12-28,-0.2770953285326653,-0.04612754651692921,-0.035068404280201325,4,-0.06663515193866733,2,1,0,2,2023,12,28,3
RB04363,2024-05-07,1.1695111979288668,-0.10312152190598237,0.29601711662769326,2,-0.019983474284649222,0,4,2,3,2024,5,7,1
RB03943,2023-07-09,1.1695111979288668,-0.02577255530655309,-0.02151634503197709,2,0.06939957197683085,1,4,4,3,2023,7,9,6
RB02759,2024-12-07,-1.7237018549941974,-0.19166573367111853,0.21748367479867975,0,-0.29126886030633437,0,2,0,0,2024,12,7,5
RB03412,2024-05-07,1.1695111979288668,0.005777681069529905,-0.2583320208438297,4,0.10585844610980298,1,4,3,3,2024,5,7,1
RB07039,2024-10-31,0.20510684695451212,-0.11635226619272684,-0.08925314640147068,1,-0.10126454851657993,2,7,4,1,2024,10,31,3
RB00357,2023-12-27,-1.7237018549941974,0.1360496248159371,-0.23989520123323604,2,-0.038800957708118713,2,6,0,0,2023,12,27,2
RB03006,2023-03-11,0.20510684695451212,-0.13161850960050894,0.13559617028423926,3,-0.1169457847028045,2,6,0,1,2023,3,11,5
RB09307,2023-03-17,0.20510684695451212,-0.17334624158178,0.1430997260777579,0,-0.159807830278485,1,6,1,1,2023,3,17,4
RB05904,2023-11-08,1.1695111979288668,-0.11024576882961401,-0.13932750826452514,3,-0.028216123282417124,0,4,1,3,2023,11,8,2
RB07426,2024-03-04,-1.7237018549941974,-0.07360678465093698,0.1397273292439511,1,-0.20031769042623182,1,0,2,0,2024,3,4,0
RB04058,2023-07-16,-0.2770953285326653,-0.24560646037861525,0.19843911212142676,2,-0.25873029521991836,0,4,1,2,2023,7,16,6
RB07799,2024-11-01,0.6873090224416895,-0.2527307073022469,-0.05048810211003426,1,-0.21710968084231397,1,2,2,4,2024,11,1,4
RB06783,2024-09-03,0.20510684695451212,-0.05528729256159847,-0.36035001285362567,0,-0.038539603771681634,0,4,1,1,2024,9,3,1
RB08141,2024-04-18,0.6873090224416895,12.906771110205918,-0.05634036227282411,0,14.144942511216119,1,1,1,4,2024,4,18,3
RB03645,2023-05-13,-0.2770953285326653,0.03936341656665051,-0.1740498049339916,3,0.015691338039011682,1,2,2,2,2023,5,13,5
RB02046,2023-02-15,0.6873090224416895,-0.04103879871433518,-0.12951887468990952,3,0.013927198968061417,0,6,2,4,2023,2,15,2
RB02356,2023-08-04,0.6873090224416895,-0.20286097883682538,-0.11152519823607775,2,-0.16268272357929284,2,2,3,4,2023,8,4,4
RB09574,2023-06-12,-0.2770953285326653,-0.4033576422590302,0.2209848180966637,1,-0.4106422707739689,2,2,3,2,2023,6,12,0
RB04186,2023-12-30,-1.7237018549941974,0.1818483550392834,-0.10629629911819656,1,-0.0035181762891134207,2,3,1,0,2023,12,30,5
RB06793,2023-10-09,1.1695111979288668,-0.19980773015526895,-0.3517354076682992,2,-0.13171228211149932,1,7,3,3,2023,10,9,0
RB01168,2024-04-14,-0.2770953285326653,-0.13467175828206537,-0.17137329088757317,0,-0.15190187370126346,1,1,4,2,2024,4,14,6
RB02902,2023-06-01,-0.2770953285326653,-0.06546478816678654,-0.017325430329398175,2,-0.08525661990980901,0,7,2,2,2023,6,1,3
RB06484,2023-02-21,0.20510684695451212,0.00170668282745468,-0.2934990903721363,2,0.02000367799022344,0,7,2,1,2023,2,21,1
RB07528,2024-04-20,0.20510684695451212,-0.05325179344056086,-0.4173906720584212,2,-0.036448772280185025,2,5,0,1,2024,4,20,5
RB02799,2023-12-26,-1.7237018549941974,0.06786040426117709,-0.32521798192000023,3,-0.09133309893197103,0,2,0,0,2023,12,26,1
RB00659,2024-07-10,-0.2770953285326653,-0.023737056185515477,0.26286028461283734,0,-0.04507345218260854,2,5,4,2,2024,7,10,2
RB06144,2024-08-01,-0.2770953285326653,-0.24865970906017165,-0.23381858541768166,5,-0.26167052700483545,0,6,4,2,2024,8,1,3
RB01885,2023-05-25,0.20510684695451212,-0.036967800472259955,-0.10382499172512388,0,-0.019722120348212146,2,3,2,1,2023,5,25,3
RB02184,2023-12-25,-1.7237018549941974,-0.23339346565238958,0.12300278328351193,2,-0.32341539448809475,1,0,1,0,2023,12,25,0
RB02819,2024-06-04,0.20510684695451212,-0.1438315043267346,-0.4079305231115258,2,-0.12949077365178416,2,1,0,1,2024,6,4,1
RB06233,2023-08-27,-0.2770953285326653,-0.0919262767402755,-0.21109266155429793,1,-0.11073862871242394,2,4,2,2,2023,8,27,6
RB07056,2024-04-14,1.1695111979288668,-0.04918079519848564,0.15182664489797307,3,0.042349439555593456,0,4,4,3,2024,4,14,6
RB04717,2024-09-26,0.6873090224416895,-0.19573673191319374,-0.047357987651852215,4,-0.15490744397028983,1,4,0,4,2024,9,26,3
RB07325,2023-04-15,-1.7237018549941974,-0.22016272136564508,0.0018120253663118382,2,-0.31322259096704874,2,2,2,0,2023,4,15,5
RB08936,2024-11-10,0.6873090224416895,-0.2059142275183818,0.25360398423422253,2,-0.16601498626886557,2,2,2,4,2024,11,10,6
RB00345,2024-06-11,-1.7237018549941974,-0.11533451663220805,0.045015291650693,2,-0.2324642246079922,1,4,3,0,2024,6,11,1
RB07626,2024-07-30,-1.7237018549941974,-0.04205654827485399,0.20173138193638895,2,-0.17601177433758372,2,2,0,0,2024,7,30,1
RB09404,2024-09-09,1.1695111979288668,-0.09701502454286953,-0.27928835986730927,2,-0.012926918000848164,2,1,3,3,2024,9,9,0
RB05881,2023-09-11,0.6873090224416895,-0.026790304867071894,0.02965263339359672,2,0.029477758186067453,0,2,4,4,2023,9,11,0
RB01091,2024-05-20,-1.7237018549941974,-0.062411539485230115,-0.18741906593244514,1,-0.1916930105238083,0,4,4,0,2024,5,20,0
RB07244,2023-07-04,0.6873090224416895,-0.02577255530655309,0.1841020797055398,1,0.03058851241592503,1,5,2,4,2023,7,4,1
RB00426,2024-12-19,-0.2770953285326653,0.1696353603130577,-0.05048810211003426,2,0.14114122752880828,1,6,3,2,2024,12,19,3
RB04805,2023-10-14,0.6873090224416895,-0.11838776531376446,-0.27819048390063345,1,-0.07049012250111421,1,5,2,4,2023,10,14,5
RB07026,2024-02-17,0.6873090224416895,-0.05325179344056086,-0.3025694689053306,2,0.0005981482097705297,1,6,3,4,2024,2,17,5
RB06713,2024-09-09,1.1695111979288668,0.12180113096867382,-0.24558707154983048,0,0.2399330155020231,1,0,0,3,2024,9,9,0
RB06220,2024-06-30,0.20510684695451212,-0.14179600520569702,0.09740165752867673,2,-0.12739994216028755,0,1,1,1,2024,6,30,6
RB08605,2023-10-01,0.6873090224416895,0.012901927993161548,-0.255365419827493,3,0.07279717315051284,1,6,3,4,2023,10,1,6
RB01362,2023-10-15,1.1695111979288668,0.024097173158868418,-0.011121290326225176,1,0.12702811496120617,1,7,0,3,2023,10,15,6
RB08698,2023-01-19,0.6873090224416895,-0.35450566335412753,-0.2634882624107248,5,-0.32818510382807137,0,2,1,4,2023,1,19,3
RB05533,2024-08-07,1.1695111979288668,-0.10210377234546356,-0.2901443486441767,3,-0.01880738157068238,1,4,0,3,2024,8,7,2
RB02369,2024-10-23,0.20510684695451212,0.13401412569489948,-0.2970136787122653,4,0.15590772493750307,2,2,0,1,2024,10,23,2
RB00019,2024-01-20,0.20510684695451212,-0.1723284920212612,0.060553686115220995,4,-0.1587624145327367,1,4,1,1,2024,1,20,5
RB08666,2023-03-18,-1.7237018549941974,0.07600240074532753,0.15661538864623573,1,-0.0850606044574812,2,2,3,0,2023,3,18,5
RB07293,2024-06-04,-1.7237018549941974,-0.037985550032778766,-0.31767001674485085,2,-0.17287552710033882,0,7,2,0,2024,6,4,1
RB06497,2023-05-04,-1.7237018549941974,-0.03493230135122235,0.09441400619383004,4,-0.17052334167240513,1,2,1,0,2023,5,4,3
RB04170,2023-02-04,0.6873090224416895,0.08007339898740276,-0.1274666723479454,3,0.14610695232111273,1,3,1,4,2023,2,4,5
RB04654,2024-06-06,0.20510684695451212,-0.09497952542183191,0.07009898699570195,2,-0.07931081785586552,2,1,0,1,2024,6,6,3
RB05679,2024-07-25,-1.7237018549941974,-0.26494370202847256,-0.40703717475566314,5,-0.3477213105767428,2,1,1,0,2024,7,25,3
RB04133,2024-01-18,-0.2770953285326653,-0.08378428025612505,0.04187567059705482,1,-0.10289801061931166,2,4,4,2,2024,1,18,3
RB05017,2023-04-06,0.20510684695451212,-0.01763055882240264,0.28351879558152715,2,0.00014077882100564632,1,6,1,1,2023,4,6,3
RB02302,2024-10-23,0.20510684695451212,-0.1244942626768773,0.10913850027880731,3,-0.10962787448256638,2,4,2,1,2024,10,23,2
RB05839,2023-04-24,0.6873090224416895,0.025114922719387225,-0.05419431625285739,1,0.08612622390880373,2,6,3,4,2023,4,24,0
RB00108,2024-06-10,0.20510684695451212,0.07498465118480874,0.08552017871910662,4,0.0952736116841014,0,6,0,1,2024,6,10,0
RB08393,2023-07-12,-0.2770953285326653,-0.0756422837719746,-0.200693396784844,5,-0.09505739252619937,1,6,0,2,2023,7,12,2
RB06812,2023-11-18,0.6873090224416895,-0.22932246741031434,-0.05048810211003426,2,-0.19156233355558977,2,4,1,4,2023,11,18,5
RB06707,2024-12-21,0.20510684695451212,-0.020683807503959057,-0.40885157640271763,4,-0.0029954684162392686,0,7,4,1,2024,12,21,5
RB06054,2024-08-19,0.20510684695451212,-0.10413927146650118,-0.4006006663978412,1,-0.08871955956760028,0,7,2,1,2024,8,19,0
RB01124,2023-10-28,0.6873090224416895,-0.1092280192690952,-0.13887513012932015,2,-0.06049333443239604,2,4,3,4,2023,10,28,5
RB00203,2023-07-07,0.6873090224416895,-0.17131074246074238,0.01927985128291343,0,-0.12824934245370806,1,5,4,4,2023,7,7,4
RB03846,2023-11-25,-1.7237018549941974,-0.20082547971578776,0.26968805727793205,2,-0.2983254165901354,0,2,3,0,2023,11,25,5
RB01347,2024-02-08,0.6873090224416895,0.12180113096867382,0.20355406790234093,73,0.19164787574527326,1,7,1,4,2024,2,8,3
RB07177,2024-09-30,1.1695111979288668,0.1014461397582977,0.24495474787973445,5,0.21641116122268622,0,2,3,3,2024,9,30,0
RB01122,2024-10-13,1.1695111979288668,-0.01763055882240264,0.06496678353446018,3,0.0788083136885656,0,2,3,3,2024,10,13,6
RB04729,2024-03-27,1.1695111979288668,-0.2537484568627657,-0.06805126559821013,2,-0.194045195951742,2,7,2,3,2024,3,27,2
RB02458,2024-10-12,1.1695111979288668,0.02307942359834961,0.09391423088985101,2,0.12585202224723932,2,3,4,3,2024,10,12,5
RB02094,2023-03-28,0.20510684695451212,-0.23949996301550242,0.07367631886584142,3,-0.22775985375212482,2,1,1,1,2023,3,28,1
RB06410,2024-11-03,-0.2770953285326653,0.08821539547155322,0.14132009140837148,4,0.0627350465976854,0,5,4,2,2024,11,3,6
RB00491,2024-06-17,-0.2770953285326653,-0.020683807503959057,-0.32503735660633387,5,-0.042133220397691434,1,4,3,2,2024,6,17,0
RB01681,2024-02-07,-0.2770953285326653,-0.08378428025612505,-0.20678821094027153,2,-0.10289801061931166,1,5,4,2,2024,2,7,2
RB05623,2023-11-05,0.6873090224416895,-0.07869553245353102,-0.15068205006881302,1,-0.02717070753666882,2,3,4,4,2023,11,5,6
RB00527,2024-05-02,-1.7237018549941974,-0.0603760403641925,0.27286040818164053,2,-0.19012488690518584,2,3,2,0,2024,5,2,3
RB01056,2023-07-20,0.6873090224416895,0.00984867931160513,-0.3803137275029793,0,0.06946491046094011,1,3,0,4,2023,7,20,3
RB08205,2023-02-07,-0.2770953285326653,-0.12652976179791492,-0.29726288732172224,1,-0.14406125560815117,2,2,2,2,2023,2,7,1
RB03736,2023-09-26,-0.2770953285326653,-0.07258903509041818,0.022013404902068583,5,-0.09211716074128226,1,6,4,2,2023,9,26,1
RB02758,2024-03-03,0.6873090224416895,-0.19471898235267493,-0.3101458180583418,0,-0.15379668974043226,1,7,4,4,2024,3,3,6
RB07751,2023-04-04,-0.2770953285326653,-0.004399814535658158,0.24695887401039188,4,-0.02645198421146686,0,3,4,2,2023,4,4,1
RB04519,2024-06-04,-0.2770953285326653,0.07498465118480874,-0.03651150547044086,2,0.04999404219637794,2,4,2,2,2024,6,4,1
RB09326,2024-10-29,-1.7237018549941974,0.06073615733754544,-0.3857608708908318,2,-0.09682153159714964,0,7,4,0,2024,10,29,1
RB06810,2023-05-22,-0.2770953285326653,0.0006889332669358738,0.3005509478092252,4,-0.021551597903271682,0,4,1,2,2023,5,22,0
RB07079,2024-08-10,0.6873090224416895,0.04241666524820693,0.08353547320488099,0,0.10500904581638248,0,6,0,4,2024,8,10,5
RB07585,2023-02-19,-1.7237018549941974,-0.21100297532097584,0.29471091041202185,3,-0.3061660346832477,0,7,2,0,2023,2,19,6
RB04161,2024-04-21,-0.2770953285326653,0.06582490514013947,0.22021831488588706,1,0.041173346841626615,2,2,1,2,2024,4,21,6
RB00813,2024-03-07,0.6873090224416895,-0.07869553245353102,-0.3671484508813128,3,-0.02717070753666882,0,4,3,4,2024,3,7,3
RB03919,2023-07-19,-1.7237018549941974,-0.05834054124315489,0.20011906334703033,3,-0.1885567632865634,2,4,3,0,2023,7,19,2
RB00477,2024-10-07,-1.7237018549941974,0.05462965997443261,-0.39418751710314,2,-0.10152590245301701,1,6,4,0,2024,10,7,0
RB09331,2023-03-18,0.20510684695451212,0.02816817140094364,-0.08366544120937405,1,0.04718448737967937,1,2,2,1,2023,3,18,5
RB03300,2024-02-22,1.1695111979288668,-0.03086130310914712,-0.13708028490720395,0,0.06351910840699664,1,5,4,3,2024,2,22,3
RB01701,2023-11-08,1.1695111979288668,0.07600240074532753,-0.1772107479231528,2,0.18700884337351514,1,5,3,3,2023,11,8,2
RB08217,2023-02-23,0.6873090224416895,-0.1285652609189525,-0.037061801538843975,4,-0.08159766479968994,1,2,0,4,2023,2,23,3
RB07019,2023-05-15,0.20510684695451212,0.10857038668192934,-0.14309605851183915,4,0.12977233129379545,1,3,2,1,2023,5,15,0
RB09544,2023-10-05,-1.7237018549941974,-0.062411539485230115,-0.09661356002912132,2,-0.1916930105238083,2,4,0,0,2023,10,5,3
RB06955,2024-07-09,0.6873090224416895,-0.2710501993915854,-0.07678456741823157,1,-0.2371032569797503,2,2,0,4,2024,7,9,1
RB08601,2024-01-06,-1.7237018549941974,0.05870065821650783,0.03269257100345216,1,-0.09838965521577209,0,2,4,0,2024,1,6,5
RB09011,2024-12-25,1.1695111979288668,0.06480715557962068,-0.22527134125158718,1,0.17407182351987988,2,2,3,3,2024,12,25,2
RB09077,2024-02-22,0.6873090224416895,-0.09803277410338833,-0.08206507376858885,3,-0.048275037903962724,2,2,2,4,2024,2,22,3
RB05561,2024-01-31,0.6873090224416895,-0.24967745862069046,-0.05048810211003426,2,-0.21377741815274126,0,6,4,4,2024,1,31,2
RB08841,2024-06-03,-1.7237018549941974,-0.12245876355583969,0.19076728958833475,4,-0.2379526572731708,1,6,1,0,2024,6,3,0
RB04658,2024-01-19,0.20510684695451212,-0.2710501993915854,-0.26634241398366626,3,-0.26016774187032227,0,1,0,1,2024,1,19,4
RB08750,2024-07-04,0.20510684695451212,0.04241666524820693,0.1253735923817627,2,0.061820307820155636,1,4,2,1,2024,7,4,3
RB08903,2024-08-14,1.1695111979288668,0.08923314503207203,0.05912158541400912,2,0.2022980486550841,0,2,0,3,2024,8,14,2
RB06510,2023-06-26,1.1695111979288668,0.05157641129287619,-0.13110878487569297,0,0.1587826182383109,2,4,3,3,2023,6,26,0
RB06915,2024-11-14,1.1695111979288668,-0.1560444990529603,-0.10131226273756386,2,-0.08114029541092506,2,7,3,3,2024,11,14,3
RB08768,2023-12-21,-0.2770953285326653,0.04241666524820693,0.21376252172013982,3,0.01863156982392879,1,4,0,2,2023,12,21,3
RB05003,2023-11-15,0.6873090224416895,-0.05019854475900444,-0.21848987928721444,3,0.003930410899343251,0,4,3,4,2023,11,15,2
RB07923,2023-01-26,-1.7237018549941974,-0.06648253772730534,-0.14567356815700738,5,-0.19482925776105323,2,6,4,0,2023,1,26,3
RB09506,2024-07-04,-0.2770953285326653,0.19813234800758428,0.14049043724206484,0,0.16858339085470128,1,4,4,2,2024,7,4,3
RB01411,2024-09-03,-1.7237018549941974,0.032239169643018865,0.10270593036767431,5,-0.11877526225786404,2,7,0,0,2024,9,3,1
RB05266,2024-01-13,1.1695111979288668,-0.0033820649751393514,-0.2962314217147328,2,0.0952736116841014,0,3,0,3,2024,1,13,5
RB01969,2024-12-20,0.20510684695451212,0.2011855966891407,0.024038309734223055,3,0.2249051641568912,1,2,0,1,2024,12,20,4
RB04045,2024-01-31,0.20510684695451212,-0.12754751135843373,-0.08693774717387842,3,-0.11276412171981129,1,3,4,1,2024,1,31,2
RB03075,2023-09-29,1.1695111979288668,-0.24865970906017165,-0.11387061114361004,1,-0.18816473238190778,0,2,0,3,2023,9,29,4
RB06786,2024-10-03,-1.7237018549941974,-0.07157128552989937,-0.06053888225176799,3,-0.19874956680760936,0,2,1,0,2024,10,3,3
RB03388,2023-11-19,1.1695111979288668,-0.18352373718696807,-0.05048810211003426,1,-0.11289479868802982,2,0,1,3,2023,11,19,6
RB00498,2023-11-23,1.1695111979288668,-0.1570622486134791,0.1015101364678005,3,-0.0823163881248919,1,4,1,3,2023,11,23,3
RB08067,2023-01-31,1.1695111979288668,-0.11024576882961401,-0.2481101219838858,2,-0.028216123282417124,1,6,3,3,2023,1,31,1
RB06339,2024-01-28,0.20510684695451212,0.06175390689806425,0.31281594984119676,3,0.08168320698937342,0,1,0,1,2024,1,28,6
RB08670,2024-01-01,0.20510684695451212,0.07498465118480874,-0.05048810211003426,1,0.0952736116841014,0,2,4,1,2024,1,1,0
RB01744,2024-08-13,0.20510684695451212,0.06073615733754544,0.09242767097752619,1,0.08063779124362512,2,5,2,1,2024,8,13,1
RB07839,2024-08-14,0.6873090224416895,-0.14993800168984744,-0.16664131509503424,3,-0.104923503626699,2,4,3,4,2024,8,14,2
RB05287,2023-06-26,0.6873090224416895,0.00984867931160513,0.14063643138656962,3,0.06946491046094011,1,1,2,4,2023,6,26,0
RB03537,2024-07-09,-1.7237018549941974,-0.11838776531376446,-0.13302286996653026,2,-0.23481641003592588,2,7,2,0,2024,7,9,1
RB03777,2024-08-22,1.1695111979288668,-0.09396177586131312,-0.05048810211003426,5,-0.009398639858947636,0,2,2,3,2024,8,22,3
RB05114,2023-12-27,-1.7237018549941974,0.008830929751086325,-0.24504533141733792,3,-0.1368086838720223,0,4,1,0,2023,12,27,2
RB07308,2024-04-05,0.6873090224416895,-0.2059142275183818,0.05726888576811712,5,-0.16601498626886557,1,0,1,4,2024,4,5,4
RB01437,2023-12-10,-1.7237018549941974,-0.1702929929002236,-0.0651330124101931,3,-0.27480356231079855,0,2,4,0,2023,12,10,6
RB04473,2024-05-23,-0.2770953285326653,-0.008470812777733382,-0.4162297809447219,4,-0.030372293258023004,0,0,3,2,2024,5,23,3
RB04984,2024-04-10,1.1695111979288668,-0.23441121521290836,0.1860657349012554,0,-0.17169943438637197,0,7,3,3,2024,4,10,2
RB03371,2023-10-10,-1.7237018549941974,-0.21100297532097584,-0.3802276249098481,2,-0.3061660346832477,2,2,1,0,2023,10,10,1
RB01531,2023-04-08,0.20510684695451212,-0.007453063217214576,0.04477721933877037,3,0.010594936278488695,0,2,1,1,2023,4,8,5
RB03441,2023-01-24,1.1695111979288668,-0.029843553548628315,0.2982703155593011,2,0.06469520112096347,0,4,4,3,2023,1,24,1
RB04802,2023-04-13,0.20510684695451212,-0.0919262767402755,-0.10978861486325696,3,-0.07617457061862061,0,4,4,1,2023,4,13,3
RB05061,2024-08-24,1.1695111979288668,-0.11431676707168924,-0.30209780596220037,1,-0.032920494138284496,1,2,3,3,2024,8,24,5
RB00791,2023-01-05,1.1695111979288668,0.057682908655989025,-0.41727727195548026,4,0.16583917452211197,2,6,4,3,2023,1,5,3
RB00765,2024-09-03,-1.7237018549941974,-0.1387427565241406,0.026247370901213166,3,-0.2504976462221505,0,2,0,0,2024,9,3,1
RB00265,2024-05-18,0.6873090224416895,-0.3137956809333753,0.23950407347071256,4,-0.2837549346337684,0,2,3,4,2024,5,18,5
RB09057,2023-04-20,0.6873090224416895,-0.28020994543625466,0.1634381363965893,4,-0.24710004504846847,2,6,4,4,2023,4,20,3
RB06890,2024-01-04,0.20510684695451212,0.10042839019777888,0.2539339989050566,2,0.12140900532780902,1,2,2,1,2024,1,4,3
RB00416,2023-05-18,-1.7237018549941974,-0.08785527849820027,0.22826496889696335,3,-0.21129455575658904,0,7,4,0,2023,5,18,3
RB03893,2023-12-18,-1.7237018549941974,-0.1407782556451782,-0.3875904830906161,0,-0.2520657698407729,1,7,1,0,2023,12,18,0
RB01851,2023-03-08,0.6873090224416895,-0.08480202981664385,-0.21392209597905343,1,-0.033835232915814265,0,7,0,4,2023,3,8,2
RB04848,2024-10-14,0.20510684695451212,-0.13467175828206537,-0.36910490822618314,5,-0.12008203194004942,0,6,4,1,2024,10,14,0
RB08238,2024-09-30,-0.2770953285326653,-0.27308569851262304,-0.3999421309497448,5,-0.28519238128417235,2,5,4,2,2024,9,30,0
RB02970,2023-04-20,-0.2770953285326653,-0.27715669675469823,-0.02377456887832605,3,-0.28911269033072845,0,3,4,2,2023,4,20,3
RB03570,2023-01-11,0.6873090224416895,0.06887815382169589,-0.2169022778460418,3,0.13388865579267942,1,0,0,4,2023,1,11,2
RB08493,2023-04-28,-1.7237018549941974,-0.2761389471941794,-0.22738343514492487,2,-0.3563459904791663,0,3,2,0,2023,4,28,4
RB03954,2024-08-27,0.20510684695451212,-0.06851803684834296,-0.3009844478257817,0,-0.0521300084664096,0,4,2,1,2024,8,27,1
RB05711,2023-02-22,-1.7237018549941974,0.0373279174456129,-0.31016062118555204,1,-0.1148549532113079,1,1,4,0,2023,2,22,2
