Transaction_ID,Date,Region,Product_Variant,Channel,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Customer_Score
11126,2025-05-09 15:07:02.723387840,USA-WEST,Original,in-store promo,39.01714741218279,233226,209478.87158155572,79,42
11127,2023-05-06 11:42:11.372893578,TH-SOUTH,EnergyShot,extreme sports,29.739735198228203,165915,151589.73838128164,18,78
11128,2024-07-31 08:42:15.176347040,USA-EAST,Sugarfree,f1 sponsorship,36.16906426141397,229516,200066.1551639912,80,10
11129,2025-05-14 13:34:26.527880704,TH-EAST,EnergyShot,extreme sports,35.45377034024628,115407,112143.06566228949,5,36
11130,2023-10-31 17:57:44.050527844,ASIA-PACIFIC,EnergyShot,TV Ad,33.195075675206525,166638,152897.92046240775,48,34
11131,2023-07-26 07:38:56.369703712,USA-EAST,EnergyShot,Social Media,42.4684022737717,260421,221367.06994463527,72,73
11132,2023-09-06 05:07:40.186126720,USA-WEST,Sugarfree,Social Media,37.91751470157541,154075,143375.6198246209,49,28
11133,2025-02-19 04:40:57.636149000,ASIA-PACIFIC,EnergyShot,Social Media,29.62092431815296,126377,121943.97238205392,80,11
11134,2023-08-02 07:14:39.164955180,TH-SOUTH,EnergyShot,Social Media,32.403664038996226,173363,157231.0772505472,11,78
11135,2024-11-08 16:51:16.720746000,TH-EAST,EnergyShot,Social Media,41.66517527319192,221378,193472.55060727338,22,39
11136,2024-05-30 00:30:42.750178888,TH-EAST,Original,in-store promo,29.522617189806002,144482,138712.66909970055,53,47
11137,2024-06-09 19:19:48.167242104,USA-EAST,Sugarfree,Social Media,45.02413828097538,282557,237775.3950284546,68,19
11138,2024-05-25 14:08:13.286118816,TH-NORTH,EnergyShot,f1 sponsorship,37.902930540279485,110607,108989.1648084684,58,15
11139,2023-09-20 23:21:18.800871284,TH-NORTH,Sugarfree,f1 sponsorship,37.61173154653296,156503,145092.7212338241,35,28
11140,2023-07-11 02:57:55.060023998,TH-CENTRAL,EnergyShot,Social Media,39.84815569319035,232148,201385.5318682883,2,24
11141,2024-01-21 14:47:27.550761700,TH-SOUTH,Original,Social Media,44.49361931850298,198937,187824.21809915165,57,72
11142,2024-05-30 12:52:33.795195112,USA-WEST,Sugarfree,TV Ad,34.95618415804386,260889,222728.21048343123,87,9
11143,2024-09-12 16:44:36.483818104,TH-SOUTH,EnergyShot,extreme sports,41.56032305118127,299777,249361.83613622177,54,47
11144,2024-09-06 23:10:49.285937656,TH-SOUTH,Original,in-store promo,39.31463927991582,134227,135371.66575901792,56,33
11145,2023-11-21 05:00:02.485000968,TH-CENTRAL,Original,Social Media,33.340565403388425,62384,72230.17595666237,16,62
11146,2025-11-03 09:19:58.400048320,ASIA-PACIFIC,Sugarfree,f1 sponsorship,45.57259972710316,50778,56083.1761615936,38,97
11147,2025-07-06 22:16:44.879668800,USA-WEST,Original,TV Ad,43.948520432138565,209684,195375.38122795432,67,19
11148,2025-05-04 17:58:06.866287616,USA-EAST,Original,in-store promo,41.16903669316851,253447,224802.73426174314,54,67
11149,2025-01-11 14:54:48.208185872,USA-EAST,Original,extreme sports,45.011634581884834,78689,94142.51718888374,44,74
11150,2025-12-16 06:34:40.484983232,USA-WEST,Sugarfree,in-store promo,45.34588401919605,78361,81689.60743798119,75,40
11151,2024-01-15 15:48:44.427915460,EUROPE-EU,EnergyShot,in-store promo,42.1672595343007,43641,62441.0183051382,0,47
11152,2025-12-05 15:33:29.688013840,EUROPE-EU,Original,in-store promo,44.74026656727344,122043,214540.58434344127,20,65
11153,2023-09-21 22:02:11.204010972,TH-CENTRAL,Sugarfree,in-store promo,41.94942923338567,114700,112276.38797851687,82,29
11154,2024-11-01 23:34:12.961862128,TH-CENTRAL,Original,in-store promo,41.60281543520601,126365,130339.37855195529,20,50
11155,2023-07-20 10:11:46.729880102,USA-EAST,EnergyShot,TV Ad,40.372227564303685,164846,150550.03832192248,51,98
11156,2023-03-03 07:03:37.621422074,TH-SOUTH,Original,Social Media,43.054332791152824,241596,217890.64684191014,81,13
11157,2023-04-04 02:27:20.226298258,EUROPE-EU,Original,f1 sponsorship,31.172102105861473,198392,180166.644312297,42,1
11158,2024-11-15 17:11:33.270826720,USA-EAST,EnergyShot,in-store promo,45.617415183978565,193600,173012.92597156228,51,34
11159,2025-02-24 21:59:07.644414088,TH-NORTH,EnergyShot,f1 sponsorship,45.436870554904644,83393,85134.41999118213,66,93
11160,2023-01-11 19:46:14.658328044,TH-EAST,Original,f1 sponsorship,28.584945660691183,162905,152637.97834196594,43,48
11161,2023-08-03 06:44:33.009880796,USA-EAST,Original,extreme sports,44.516335011295254,206608,193076.20343573103,31,77
11162,2025-12-12 15:54:34.488756880,TH-SOUTH,EnergyShot,TV Ad,30.577397349468903,293302,244652.17660609834,9,48
11163,2023-08-09 11:48:30.200527884,TH-SOUTH,EnergyShot,in-store promo,34.70237708518284,88766,90281.26184267044,63,49
11164,2023-10-20 11:02:07.118405712,EUROPE-EU,EnergyShot,in-store promo,42.87016512583216,10,51908.67061344533,78,64
11165,2024-05-08 11:06:54.016391736,ASIA-PACIFIC,Original,f1 sponsorship,31.215197920966165,55056,65060.28671969395,68,61
11166,2025-07-28 12:04:22.231045792,EUROPE-EU,Sugarfree,Social Media,44.35934048238124,107120,125170.49303639584,67,29
11167,2023-01-14 16:24:25.853352321,ASIA-PACIFIC,Sugarfree,TV Ad,44.64268355915484,249612,214108.92954919743,27,39
11168,2024-06-05 00:29:50.419936248,TH-SOUTH,EnergyShot,in-store promo,38.14935467521673,46072,51428.41635364901,52,88
11169,2024-09-26 13:25:23.973817296,TH-NORTH,Original,Social Media,28.12771743433667,148449,141346.11857716806,50,26
11170,2024-11-07 19:18:18.031294856,TH-EAST,Original,TV Ad,33.74076266349826,113374,115846.1230682789,52,17
11171,2024-04-14 04:59:07.106855432,USA-WEST,EnergyShot,extreme sports,40.33853836751484,56004,60496.342019945514,3,71
11172,2025-06-02 21:33:43.126653408,TH-EAST,Sugarfree,extreme sports,47.62372356054847,149378,140047.25733452346,78,13
11173,2025-09-30 03:24:23.550725248,TH-NORTH,Sugarfree,extreme sports,40.63627054033337,101748,100949.74146734376,16,69
11174,2023-07-06 00:00:55.118219310,TH-NORTH,EnergyShot,in-store promo,33.196071621283195,124859,120376.9668694013,66,26
11175,2024-08-17 04:23:54.696209480,ASIA-PACIFIC,Sugarfree,extreme sports,40.68011406199223,217487,191123.0609568586,73,49
11176,2024-10-05 22:59:40.581205504,ASIA-PACIFIC,Original,Social Media,38.79970759431711,159082,154310.19678219344,46,67
11177,2023-01-13 17:23:45.333258470,ASIA-PACIFIC,EnergyShot,TV Ad,43.596907903022874,70455,74929.48579856267,55,7
11178,2025-03-22 04:22:49.678328208,TH-CENTRAL,Original,f1 sponsorship,30.139612776539167,285589,242282.90808472782,22,58
11179,2025-01-15 06:20:24.566832240,USA-EAST,Original,f1 sponsorship,43.22055805004056,186325,177182.15314194767,17,49
11180,2024-10-16 18:09:03.277260816,TH-CENTRAL,EnergyShot,in-store promo,38.825331573522206,235145,203173.6851325063,0,53
11181,2023-12-07 19:02:40.720167696,TH-NORTH,Original,in-store promo,47.25984007717989,44194,65842.63000167416,34,65
11182,2025-01-24 08:18:46.962430184,TH-EAST,Sugarfree,extreme sports,34.83744332077372,53712,59411.67589200378,63,62
11183,2023-12-13 02:27:36.372981176,TH-EAST,Original,TV Ad,40.652437862678966,36799,53889.61007361623,57,17
11184,2024-03-14 10:14:15.770716576,EUROPE-EU,Sugarfree,f1 sponsorship,46.64056211020035,84303,87758.8055546889,58,43
11185,2023-06-26 02:11:41.261924692,TH-EAST,EnergyShot,f1 sponsorship,30.050194559813583,141195,132881.67954369902,0,25
11186,2025-06-16 00:35:05.513623328,TH-SOUTH,Original,f1 sponsorship,46.74456974472902,266215,237165.22668056458,2,3
11187,2023-06-25 07:52:22.748316336,USA-WEST,EnergyShot,in-store promo,41.757714446016266,152480,141411.93185315526,66,79
11188,2024-10-05 04:31:43.115968920,TH-NORTH,EnergyShot,in-store promo,29.356741182103438,109972,108051.02107450587,36,29
11189,2023-07-09 08:27:09.589129906,TH-SOUTH,EnergyShot,extreme sports,34.01927133893633,178714,162387.05070393265,82,32
11190,2024-11-13 18:55:41.294019040,USA-EAST,EnergyShot,extreme sports,42.16344177290563,68429,72386.91562695785,28,26
11191,2025-07-31 02:02:48.577887744,TH-CENTRAL,EnergyShot,Social Media,29.347012029375435,191577,171901.17820099666,32,16
11192,2023-11-22 19:04:05.398446088,USA-EAST,Sugarfree,f1 sponsorship,39.643409203525465,180698,163686.39086610067,60,25
11193,2025-11-05 11:07:06.043697456,TH-NORTH,EnergyShot,in-store promo,34.917661139059135,242451,208398.60668114194,3,54
11194,2024-02-09 05:27:59.631973688,USA-EAST,Sugarfree,TV Ad,40.41831035534954,297015,247337.52232340482,13,28
11195,2023-02-10 14:21:58.703553646,EUROPE-EU,EnergyShot,Social Media,28.914840676250257,94350,100174.6943432221,32,73
11196,2023-04-28 14:19:24.586944682,USA-EAST,EnergyShot,Social Media,45.430736123047524,166323,151931.29016075213,21,56
11197,2024-04-24 11:18:39.769193888,USA-EAST,EnergyShot,Social Media,47.46977938354794,275212,231773.0812638007,47,65
11198,2025-04-26 07:44:05.165554368,USA-EAST,Original,f1 sponsorship,47.377557105713834,223322,207037.97688456826,2,93
11199,2023-01-03 15:55:30.832424551,TH-CENTRAL,EnergyShot,extreme sports,42.9930366348585,160101,147481.2606201615,86,86
11200,2023-10-28 03:21:48.161504848,TH-NORTH,Original,in-store promo,30.60172480261264,280199,239074.32992295557,84,80
11201,2025-03-30 03:42:01.057254288,TH-CENTRAL,Original,TV Ad,43.16526391858045,43236,61447.33870336188,22,41
11202,2024-12-10 06:10:54.485673280,USA-EAST,Sugarfree,TV Ad,28.49173832917603,280873,236199.7239425168,67,51
11203,2024-02-05 07:46:51.173834572,TH-CENTRAL,EnergyShot,TV Ad,28.442471030579945,55242,60101.47847656131,20,71
11204,2024-08-02 21:14:52.320803840,TH-CENTRAL,EnergyShot,in-store promo,34.472204382990824,176066,159460.94882293686,42,78
11205,2025-01-08 15:23:17.431874712,ASIA-PACIFIC,EnergyShot,Social Media,37.77286380809332,268665,228088.18960021716,84,29
11206,2023-12-08 22:03:49.344571476,TH-NORTH,Original,in-store promo,43.40814835615586,90379,102544.18871226057,25,83
11207,2025-11-06 04:37:24.299087184,TH-CENTRAL,EnergyShot,TV Ad,41.665907532130106,155636,144449.6997890317,40,19
11208,2024-11-21 15:51:55.025169104,EUROPE-EU,EnergyShot,Social Media,36.918054127534965,16878,114865.77582739331,37,66
11209,2024-09-09 07:29:44.998036648,EUROPE-EU,Sugarfree,TV Ad,33.47253332563332,239659,240428.78341527027,87,41
11210,2023-01-24 08:40:29.999053945,TH-SOUTH,Sugarfree,f1 sponsorship,47.94249000315422,250705,214729.11895061817,10,45
11211,2025-06-25 00:58:23.780253680,USA-WEST,Sugarfree,f1 sponsorship,36.52362604471946,218464,191800.3022652759,28,15
11212,2024-04-15 23:32:22.802819712,EUROPE-EU,EnergyShot,TV Ad,37.02774048659351,185418,167525.39732302172,59,3
11213,2025-11-29 07:50:52.437304192,USA-WEST,Original,f1 sponsorship,31.272476423833382,244640,214118.35786482962,66,11
11214,2025-02-11 15:34:02.657229200,TH-SOUTH,EnergyShot,extreme sports,43.89619097499859,135538,128453.40830470942,64,53
11215,2024-01-05 15:52:22.837310732,TH-SOUTH,EnergyShot,TV Ad,41.87364451562977,149532,139510.37102121237,60,46
11216,2023-11-06 03:43:36.408114140,EUROPE-EU,Original,extreme sports,32.41539225577521,131333,196000.3442161723,18,30
11217,2023-06-03 17:17:21.082931828,TH-EAST,EnergyShot,extreme sports,29.647620912316853,126952,121550.95265874286,45,57
11218,2023-05-15 15:30:21.722610566,TH-EAST,Sugarfree,in-store promo,41.60998604149426,57197,62780.18840967477,48,18
11219,2024-10-02 05:12:52.129678416,USA-WEST,Sugarfree,Social Media,41.0902242856227,59985,64866.921777214295,21,51
11220,2025-01-28 18:05:05.809559848,TH-CENTRAL,EnergyShot,in-store promo,33.46519053996418,68827,73072.56026114078,77,48
11221,2024-02-08 15:01:51.313365740,USA-EAST,Sugarfree,in-store promo,47.0172712450082,263704,223936.26466873256,56,66
11222,2024-12-14 16:12:18.915325312,TH-SOUTH,Sugarfree,TV Ad,31.021157835618006,156603,144445.28515124088,13,96
11223,2025-10-14 04:42:46.577000608,USA-EAST,Original,f1 sponsorship,36.64669602085204,212050,192576.4738689473,43,8
11224,2023-12-19 16:13:09.879145808,USA-EAST,Original,Social Media,46.872318403351976,119467,128581.86712097866,15,22
11225,2024-01-15 01:18:16.920918768,TH-SOUTH,Sugarfree,extreme sports,36.394546338522446,101623,101742.1894831269,76,6
11226,2023-04-05 04:46:07.958189497,TH-SOUTH,Original,extreme sports,40.77051895328171,113272,119438.43351244238,11,76
11227,2023-03-31 08:59:55.130905036,TH-EAST,EnergyShot,TV Ad,35.951887959255885,242446,208836.4690634367,54,57
11228,2023-01-30 13:46:27.631893746,ASIA-PACIFIC,Sugarfree,in-store promo,33.4843040469734,195980,175043.22500628763,50,36
11229,2023-08-25 18:03:01.595496424,USA-WEST,Original,extreme sports,47.67955295919656,265356,237527.9559915804,38,79
11230,2024-01-09 18:45:54.542855136,TH-NORTH,EnergyShot,TV Ad,36.18668012630086,211665,185940.95571536678,32,92
11231,2024-04-22 23:04:36.077952184,EUROPE-EU,Original,TV Ad,45.881984073582686,165862,164036.3263509388,32,57
11232,2025-02-13 17:36:26.740586816,TH-EAST,EnergyShot,in-store promo,32.599092117821726,192388,172039.2017971669,28,49
11233,2025-10-17 23:58:53.329020352,ASIA-PACIFIC,Original,f1 sponsorship,32.26209408050167,278522,238474.28789368292,68,45
11234,2025-07-29 18:10:54.680674528,TH-NORTH,EnergyShot,f1 sponsorship,28.622681657690226,240946,207640.18597334123,69,82
11235,2024-05-14 14:14:17.411733408,TH-NORTH,Sugarfree,in-store promo,41.0333365075177,49205,54808.24747328756,30,66
11236,2023-02-28 15:46:48.597642780,USA-WEST,EnergyShot,extreme sports,35.370526874475225,172170,156827.93922713946,79,77
11237,2025-11-23 01:04:23.777780624,ASIA-PACIFIC,Original,extreme sports,45.28716499679274,198318,187667.68230931298,30,45
11238,2024-05-15 06:34:56.286493104,TH-EAST,Original,in-store promo,37.46419813383115,221243,199739.695687831,45,79
11239,2025-06-25 07:45:37.085879744,USA-WEST,EnergyShot,extreme sports,47.363868558294435,91032,92628.42386278734,76,20
11240,2023-09-04 06:35:28.996149952,TH-SOUTH,EnergyShot,Social Media,31.71051031406242,262934,223435.47089027046,51,64
11241,2024-12-11 16:54:59.001381024,ASIA-PACIFIC,Original,extreme sports,45.37246335911222,273146,241168.62943503275,9,93
11242,2023-05-16 20:59:27.564910270,EUROPE-EU,Original,TV Ad,43.53193705583483,80923,97343.06116897395,87,93
11243,2025-08-05 04:10:15.706562352,ASIA-PACIFIC,Original,Social Media,43.41843689288104,253513,226523.09150344916,73,67
11244,2023-02-22 03:37:25.853467254,USA-WEST,Original,f1 sponsorship,44.89566456233776,50206,69395.75250321908,40,83
11245,2023-08-07 11:26:38.523803496,TH-NORTH,Original,extreme sports,43.22047981885998,42293,61141.367223049034,76,3
11246,2024-10-31 21:17:16.437558712,ASIA-PACIFIC,Sugarfree,Social Media,40.52440643262831,72489,75844.76002054987,2,54
11247,2025-08-04 14:41:18.439505264,TH-EAST,Original,in-store promo,30.624897553647752,51696,61548.2158934072,58,78
11248,2023-08-15 12:13:15.350954428,TH-SOUTH,Original,f1 sponsorship,28.65052358982504,252865,219002.4474311552,51,64
11249,2023-05-29 02:53:18.776972628,TH-SOUTH,EnergyShot,f1 sponsorship,46.41695695631374,56623,61810.02889165439,33,40
11250,2023-02-12 03:53:11.257269475,USA-EAST,Sugarfree,f1 sponsorship,40.33300629041476,105694,104332.8382727311,48,59
11251,2025-08-04 03:52:30.307762064,TH-NORTH,Original,Social Media,43.93074581952352,52807,70751.26870717129,27,55
11252,2025-05-06 16:35:09.420272000,USA-EAST,Original,TV Ad,37.630447030251005,102486,109084.407262753,82,62
11253,2025-01-11 02:07:50.722806048,TH-EAST,EnergyShot,f1 sponsorship,30.346163779247888,62427,68111.8935201841,86,4
11254,2023-06-09 06:45:03.812921084,TH-NORTH,Sugarfree,Social Media,30.50371584405101,208048,183600.6501486028,12,60
11255,2024-02-08 11:40:05.022057532,TH-CENTRAL,Sugarfree,in-store promo,41.71130574457943,73020,76665.36326851504,68,75
11256,2023-12-02 08:41:12.024691372,TH-CENTRAL,Original,f1 sponsorship,36.60611789798925,250214,220369.18516777758,66,95
11257,2023-01-15 07:27:46.362666811,USA-WEST,Sugarfree,in-store promo,32.01049453400673,249110,213438.2101453282,60,96
11258,2023-01-20 02:47:57.814656142,TH-NORTH,Original,f1 sponsorship,37.831890934828735,37778,52732.33709412188,59,91
11259,2024-11-20 13:59:13.549501248,TH-CENTRAL,Original,extreme sports,29.284178741502682,266714,229145.2711030229,70,30
11260,2025-11-14 07:44:04.931670400,TH-NORTH,EnergyShot,in-store promo,39.639428038287974,49774,55788.86334867341,23,2
11261,2023-03-02 21:36:59.386098376,TH-CENTRAL,EnergyShot,Social Media,33.379868088701954,97967,97929.15699151132,62,62
11262,2023-10-08 10:15:43.303288840,TH-CENTRAL,EnergyShot,TV Ad,43.951182012743764,50528,56477.82755519901,85,49
11263,2025-11-22 12:00:14.710208992,TH-EAST,Original,TV Ad,34.207239178471475,114725,117168.6974078632,60,9
11264,2025-10-01 11:22:59.870595408,USA-EAST,EnergyShot,Social Media,37.10440298163603,167696,152773.30514265434,22,92
11265,2024-05-27 17:21:39.818991952,USA-WEST,Original,f1 sponsorship,28.232410798162014,239799,209328.97380302762,29,31
11266,2024-05-16 00:45:15.891174640,USA-WEST,EnergyShot,TV Ad,29.448937755891176,122483,117596.31009396723,59,98
11267,2023-10-19 11:21:08.656820668,ASIA-PACIFIC,Original,in-store promo,35.8498711281337,210800,191098.00493462334,17,61
11268,2025-06-11 01:54:13.463094560,TH-CENTRAL,Original,extreme sports,37.59877669434247,76765,87500.89142379607,55,79
11269,2023-08-20 20:03:43.324027820,ASIA-PACIFIC,Original,TV Ad,40.00041096238607,219699,200119.6913488253,52,48
11270,2024-09-19 05:30:44.117586544,TH-NORTH,Sugarfree,f1 sponsorship,33.833251574186065,97081,97199.32118184751,6,25
11271,2024-01-18 13:24:33.417368124,TH-NORTH,Original,extreme sports,41.899637722530855,63080,78708.95118875359,68,36
11272,2025-04-02 08:28:17.629241344,TH-NORTH,EnergyShot,extreme sports,45.202447943784094,84281,87081.77007481086,71,8
11273,2023-08-25 21:13:01.401460752,USA-EAST,Original,Social Media,43.597019777867,70601,86412.62577637107,78,73
11274,2023-11-17 07:50:03.509436360,USA-EAST,EnergyShot,f1 sponsorship,28.792376506967145,166734,152572.57587539824,51,58
11275,2024-07-13 00:52:19.261127056,USA-EAST,Original,in-store promo,37.61013894515658,248475,218959.51623762923,3,45
11276,2023-11-19 07:20:59.927345104,TH-NORTH,EnergyShot,TV Ad,30.098603568363497,61314,65921.01539850113,33,62
11277,2024-12-27 08:25:45.071255752,TH-NORTH,Original,f1 sponsorship,32.84090031725055,212372,191391.26369868455,68,39
11278,2025-04-30 16:43:23.542803520,TH-NORTH,EnergyShot,in-store promo,47.73325186534293,205135,180869.29193057155,32,96
11279,2024-09-04 22:00:54.064241208,TH-NORTH,Original,in-store promo,30.849910858030263,259502,224503.99036587248,68,58
11280,2024-09-28 16:13:04.084992640,EUROPE-EU,Sugarfree,in-store promo,37.97776306902712,40267,98829.51210138144,37,81
11281,2023-01-04 12:48:54.064332403,TH-SOUTH,Sugarfree,f1 sponsorship,40.36311468636238,150712,140021.97173700592,25,99
11282,2023-08-10 04:02:38.445881888,EUROPE-EU,Sugarfree,TV Ad,42.04929941088208,250427,235165.47488870347,0,83
11283,2025-01-04 05:28:43.722859336,EUROPE-EU,Sugarfree,f1 sponsorship,39.19297366973828,187675,181998.69002706345,3,64
11284,2024-11-26 08:38:57.977805200,EUROPE-EU,Sugarfree,in-store promo,28.195416948383674,28041,127753.68257231938,38,44
11285,2024-05-09 14:11:55.126978720,EUROPE-EU,EnergyShot,f1 sponsorship,34.52922616487984,70627,76282.47657105369,53,29
11286,2023-09-23 22:25:11.160069816,TH-SOUTH,Sugarfree,extreme sports,38.35423286769423,103551,102497.0015801182,32,59
11287,2024-05-19 05:31:01.375489456,TH-CENTRAL,EnergyShot,TV Ad,29.757329982896668,184899,166243.09549787664,32,71
11288,2024-07-08 03:33:33.022844760,TH-CENTRAL,Sugarfree,in-store promo,35.01253862418361,221474,193633.58951210274,71,92
11289,2023-05-28 09:11:30.120984470,USA-WEST,EnergyShot,Social Media,28.664062175827333,70758,74884.3773703787,19,9
11290,2024-11-22 01:25:35.638234744,TH-EAST,Sugarfree,TV Ad,29.571569943100414,189952,169919.4520088108,15,92
11291,2023-07-27 10:19:17.224647710,TH-CENTRAL,Sugarfree,in-store promo,35.93846552403192,176009,160070.2557677502,20,6
11292,2024-03-16 00:01:37.612801304,USA-WEST,Sugarfree,TV Ad,30.654315080861206,166483,152791.0893381416,44,29
11293,2023-12-09 03:59:19.372755340,USA-EAST,Sugarfree,Social Media,39.35081696523116,213390,188024.6235364016,86,58
11294,2025-02-19 13:35:48.306390712,USA-EAST,EnergyShot,Social Media,41.78929938274531,253980,217489.91901669238,81,17
11295,2023-09-26 22:06:31.238388272,TH-NORTH,Original,Social Media,44.01173398218165,104050,114597.93663537368,61,16
11296,2023-04-28 14:52:06.572728308,ASIA-PACIFIC,EnergyShot,TV Ad,32.0030048848962,269695,227802.4380221919,30,87
11297,2025-02-26 02:32:55.924912376,TH-EAST,Sugarfree,TV Ad,31.349651645181396,79805,82126.72252371014,41,95
11298,2023-05-31 22:04:59.664747228,TH-CENTRAL,Original,Social Media,30.091356806688005,78289,84604.77395023286,11,3
11299,2023-04-09 23:24:20.461963644,USA-WEST,Sugarfree,f1 sponsorship,40.72860499087273,103796,103354.41272478478,64,21
11300,2023-11-28 02:37:44.819149560,EUROPE-EU,EnergyShot,TV Ad,42.129514529738024,10,73906.17390941556,72,64
11301,2025-08-31 15:20:31.399218720,USA-WEST,EnergyShot,f1 sponsorship,28.63172289651284,96744,96063.84493657551,2,90
11302,2024-06-14 09:42:42.980040472,TH-EAST,Sugarfree,TV Ad,46.7242449248738,67131,71282.35258056893,8,36
11303,2025-10-08 10:16:26.898740320,TH-NORTH,EnergyShot,extreme sports,29.03942567302945,250605,214350.48339707806,50,86
11304,2025-11-26 22:06:56.416473984,USA-EAST,Sugarfree,TV Ad,38.825926706021406,74824,77793.79837732491,15,62
11305,2024-10-29 22:06:27.373787944,TH-CENTRAL,Sugarfree,f1 sponsorship,42.18121038901833,228735,199459.51151197136,87,42
11306,2024-12-10 21:05:13.961183776,USA-EAST,Sugarfree,in-store promo,45.41938247492171,54186,59582.77358266675,77,76
11307,2024-01-05 09:58:52.355442676,TH-CENTRAL,Sugarfree,Social Media,42.281738642648556,286041,239704.06550278302,2,42
11308,2023-10-03 12:14:47.081147476,EUROPE-EU,EnergyShot,f1 sponsorship,44.03456166139584,158220,192232.01750555323,23,61
11309,2023-02-13 18:19:17.367402761,EUROPE-EU,Original,Social Media,34.78900385085612,32166,51359.30971722236,72,13
11310,2025-11-12 21:40:54.917440608,USA-EAST,EnergyShot,Social Media,44.29650227493025,234103,202771.3000400428,12,11
11311,2025-04-18 07:10:09.951535648,USA-WEST,Sugarfree,f1 sponsorship,29.6022969276935,167073,152816.38415323704,1,54
11312,2024-05-10 21:50:11.344927184,TH-SOUTH,Original,f1 sponsorship,45.89633312121055,222368,205873.03406702395,70,16
11313,2023-12-04 21:00:09.442916384,USA-WEST,EnergyShot,Social Media,38.951847523074726,168646,154499.3617781177,20,8
11314,2024-04-02 00:21:25.938873384,TH-CENTRAL,Original,f1 sponsorship,44.345955399249874,186454,178204.9715270709,18,59
11315,2025-08-26 16:33:53.977422992,TH-EAST,Original,TV Ad,37.046365690366,231796,207266.3310790081,46,57
11316,2025-05-21 07:43:43.914130016,TH-SOUTH,Sugarfree,TV Ad,40.8715539039305,138721,131021.61091757134,21,40
11317,2025-04-12 19:05:40.984154624,TH-NORTH,Original,Social Media,38.52805321872226,34780,50541.62996409042,74,59
11318,2024-12-10 14:15:45.293450568,TH-EAST,Original,in-store promo,42.63179043510664,245489,219989.2991890377,32,2
11319,2025-02-21 19:28:26.026283488,TH-EAST,EnergyShot,f1 sponsorship,29.63259964061179,133366,126178.07252493252,31,94
11320,2024-10-17 00:55:01.682904256,EUROPE-EU,EnergyShot,in-store promo,29.207041679811276,89887,149208.5452033166,63,94
11321,2023-01-18 02:08:55.671849102,EUROPE-EU,Sugarfree,extreme sports,32.94206468020293,31993,51553.32843079374,84,76
11322,2023-03-09 10:57:17.438480984,USA-EAST,Sugarfree,Social Media,31.190893602263767,160690,148418.4020700196,38,10
11323,2025-03-30 00:23:09.756769512,TH-CENTRAL,EnergyShot,Social Media,45.435671331844034,296434,247297.4803143459,83,44
11324,2024-02-07 15:03:29.916355036,ASIA-PACIFIC,Sugarfree,f1 sponsorship,32.38427974716089,106429,105653.53216375393,71,11
11325,2023-05-07 02:50:14.083386212,USA-EAST,EnergyShot,extreme sports,47.51730511638263,137053,129083.65404847561,41,79
11326,2025-12-08 08:11:57.612816368,EUROPE-EU,EnergyShot,f1 sponsorship,34.737915835422136,96772,187437.99929373534,8,80
11327,2025-04-09 22:21:04.414887952,ASIA-PACIFIC,Sugarfree,in-store promo,31.642358313773986,248717,212958.73350473173,24,81
11328,2025-02-17 14:29:27.753715984,EUROPE-EU,EnergyShot,Social Media,43.79397014284958,137802,133478.32480122006,1,90
11329,2023-10-21 06:25:34.444515188,USA-EAST,Sugarfree,f1 sponsorship,41.17415551001752,114599,111933.7740802585,18,2
11330,2025-08-01 07:10:47.457123856,USA-EAST,Original,Social Media,37.96391432906278,274281,237565.15999701343,19,50
11331,2024-07-15 20:19:53.389205344,TH-CENTRAL,Original,in-store promo,39.10727101875263,200204,185428.99333433385,69,12
11332,2024-12-20 13:22:56.660424680,USA-EAST,EnergyShot,extreme sports,42.384035565445274,71063,73804.26089862821,16,90
11333,2024-03-29 02:46:40.433716432,TH-SOUTH,Sugarfree,f1 sponsorship,32.56909482662597,58108,63785.57562692973,67,23
11334,2025-01-09 15:20:52.790525272,USA-EAST,Sugarfree,in-store promo,47.92667832113484,158127,146709.97015807382,83,18
11335,2024-06-28 11:58:17.766696368,USA-WEST,Sugarfree,Social Media,47.49586324293566,93670,94018.01320945448,2,62
11336,2023-08-01 19:37:53.687256240,TH-NORTH,Sugarfree,in-store promo,41.006513726938735,101391,100796.9506752507,86,96
11337,2025-12-08 00:24:13.836625152,EUROPE-EU,Sugarfree,Social Media,31.990849018582903,148847,225538.43576556965,50,62
11338,2024-11-23 17:25:12.716001080,TH-EAST,EnergyShot,Social Media,41.60456484862583,62831,67913.20486326213,81,38
11339,2023-11-09 14:38:02.372410088,TH-CENTRAL,Sugarfree,Social Media,29.443968179583518,220855,193072.82304577794,25,67
11340,2023-05-10 19:54:56.927571580,TH-EAST,Original,f1 sponsorship,28.61305004411612,101819,104228.45067611762,55,38
11341,2025-08-16 08:31:10.885242960,TH-SOUTH,Original,TV Ad,33.15365777022427,226954,202065.64428082755,63,67
11342,2025-09-27 15:22:57.402683216,ASIA-PACIFIC,Original,in-store promo,37.25245913478633,214557,194482.2768927089,7,94
11343,2024-03-26 14:11:35.340141600,ASIA-PACIFIC,Original,in-store promo,45.36545010816761,30112,51478.38028885861,80,61
11344,2023-05-18 11:42:39.967383690,ASIA-PACIFIC,Original,in-store promo,42.543381395326165,153075,151827.0825843198,36,1
